,YEAR,MONTH,DAY,HOURS,MINS,Lehman Library,Northwest Corner Building,Avery,Lerner,East Asian Library,John Jay,Butler,Uris
2014-12-16T23:45:00,2014,12,16,23,45,326,50,6,221,25,107,890,164
2014-12-17T00:00:00,2014,12,17,0,0,309,40,9,216,22,99,858,145
2014-12-17T00:15:00,2014,12,17,0,15,286,38,6,200,8,84,797,37
2014-12-17T00:30:00,2014,12,17,0,30,264,45,6,182,1,86,763,15
2014-12-17T00:45:00,2014,12,17,0,45,233,29,8,157,5,88,698,5
2014-12-17T01:00:00,2014,12,17,1,0,221,28,6,152,3,90,674,5
2014-12-17T01:15:00,2014,12,17,1,15,210,29,7,134,4,85,640,3
2014-12-17T01:30:00,2014,12,17,1,30,189,27,6,129,2,15,618,4
2014-12-17T01:45:00,2014,12,17,1,45,189,22,6,114,3,3,582,5
2014-12-17T02:00:00,2014,12,17,2,0,178,24,6,103,1,2,540,5
2014-12-17T02:15:00,2014,12,17,2,15,167,23,7,101,3,3,511,3
2014-12-17T02:30:00,2014,12,17,2,30,140,23,8,97,0,3,445,5
2014-12-17T02:45:00,2014,12,17,2,45,124,21,8,96,0,4,409,2
2014-12-17T03:00:00,2014,12,17,3,0,109,19,6,84,1,5,381,3
2014-12-17T03:15:00,2014,12,17,3,15,100,8,6,86,4,4,343,5
2014-12-17T03:30:00,2014,12,17,3,30,87,1,6,84,3,2,306,3
2014-12-17T03:45:00,2014,12,17,3,45,74,1,6,71,1,2,290,4
2014-12-17T04:00:00,2014,12,17,4,0,65,1,6,69,2,2,291,5
2014-12-17T04:15:00,2014,12,17,4,15,24,1,5,67,3,2,255,3
2014-12-17T04:30:00,2014,12,17,4,30,7,1,5,66,2,1,254,5
2014-12-17T04:45:00,2014,12,17,4,45,5,1,6,62,2,2,252,2
2014-12-17T05:00:00,2014,12,17,5,0,5,1,6,58,1,2,237,1
2014-12-17T05:15:00,2014,12,17,5,15,6,1,5,58,3,3,227,2
2014-12-17T05:30:00,2014,12,17,5,30,7,1,5,52,1,2,218,2
2014-12-17T05:45:00,2014,12,17,5,45,6,1,5,55,1,4,206,3
2014-12-17T06:00:00,2014,12,17,6,0,6,2,5,48,2,1,191,3
2014-12-17T06:15:00,2014,12,17,6,15,8,1,11,53,3,1,197,4
2014-12-17T06:30:00,2014,12,17,6,30,10,1,9,49,2,2,182,4
2014-12-17T06:45:00,2014,12,17,6,45,6,1,8,54,2,2,184,2
2014-12-17T07:00:00,2014,12,17,7,0,5,1,11,60,2,3,169,2
2014-12-17T07:15:00,2014,12,17,7,15,7,2,10,65,2,6,172,2
2014-12-17T07:30:00,2014,12,17,7,30,5,3,16,64,2,4,165,1
